Date,DateKey,Year,Quarter,Month,MonthName,Week
3/9/2025,20250309,2025,Q1,3,March,10
3/10/2025,20250310,2025,Q1,3,March,11
3/11/2025,20250311,2025,Q1,3,March,11
3/12/2025,20250312,2025,Q1,3,March,11
3/13/2025,20250313,2025,Q1,3,March,11
3/14/2025,20250314,2025,Q1,3,March,11
3/15/2025,20250315,2025,Q1,3,March,11
3/16/2025,20250316,2025,Q1,3,March,11
3/17/2025,20250317,2025,Q1,3,March,12
3/18/2025,20250318,2025,Q1,3,March,12
3/19/2025,20250319,2025,Q1,3,March,12
3/20/2025,20250320,2025,Q1,3,March,12
3/21/2025,20250321,2025,Q1,3,March,12
3/22/2025,20250322,2025,Q1,3,March,12
3/23/2025,20250323,2025,Q1,3,March,12
3/24/2025,20250324,2025,Q1,3,March,13
3/25/2025,20250325,2025,Q1,3,March,13
3/26/2025,20250326,2025,Q1,3,March,13
3/27/2025,20250327,2025,Q1,3,March,13
3/28/2025,20250328,2025,Q1,3,March,13
3/29/2025,20250329,2025,Q1,3,March,13
3/30/2025,20250330,2025,Q1,3,March,13
3/31/2025,20250331,2025,Q1,3,March,14
4/1/2025,20250401,2025,Q2,4,April,14
4/2/2025,20250402,2025,Q2,4,April,14
4/3/2025,20250403,2025,Q2,4,April,14
4/4/2025,20250404,2025,Q2,4,April,14
4/5/2025,20250405,2025,Q2,4,April,14
4/6/2025,20250406,2025,Q2,4,April,14
4/7/2025,20250407,2025,Q2,4,April,15
4/8/2025,20250408,2025,Q2,4,April,15
4/9/2025,20250409,2025,Q2,4,April,15
4/10/2025,20250410,2025,Q2,4,April,15
4/11/2025,20250411,2025,Q2,4,April,15
4/12/2025,20250412,2025,Q2,4,April,15
4/13/2025,20250413,2025,Q2,4,April,15
4/14/2025,20250414,2025,Q2,4,April,16
4/15/2025,20250415,2025,Q2,4,April,16
4/16/2025,20250416,2025,Q2,4,April,16
4/17/2025,20250417,2025,Q2,4,April,16
4/18/2025,20250418,2025,Q2,4,April,16
4/19/2025,20250419,2025,Q2,4,April,16
4/20/2025,20250420,2025,Q2,4,April,16
4/21/2025,20250421,2025,Q2,4,April,17
4/22/2025,20250422,2025,Q2,4,April,17
4/23/2025,20250423,2025,Q2,4,April,17
4/24/2025,20250424,2025,Q2,4,April,17
4/25/2025,20250425,2025,Q2,4,April,17
4/26/2025,20250426,2025,Q2,4,April,17
4/27/2025,20250427,2025,Q2,4,April,17
4/28/2025,20250428,2025,Q2,4,April,18
4/29/2025,20250429,2025,Q2,4,April,18
4/30/2025,20250430,2025,Q2,4,April,18
5/1/2025,20250501,2025,Q2,5,May,18
5/2/2025,20250502,2025,Q2,5,May,18
5/3/2025,20250503,2025,Q2,5,May,18
5/4/2025,20250504,2025,Q2,5,May,18
5/5/2025,20250505,2025,Q2,5,May,19
5/6/2025,20250506,2025,Q2,5,May,19
5/7/2025,20250507,2025,Q2,5,May,19
5/8/2025,20250508,2025,Q2,5,May,19
5/9/2025,20250509,2025,Q2,5,May,19
5/10/2025,20250510,2025,Q2,5,May,19
5/11/2025,20250511,2025,Q2,5,May,19
5/12/2025,20250512,2025,Q2,5,May,20
5/13/2025,20250513,2025,Q2,5,May,20
5/14/2025,20250514,2025,Q2,5,May,20
5/15/2025,20250515,2025,Q2,5,May,20
5/16/2025,20250516,2025,Q2,5,May,20
5/17/2025,20250517,2025,Q2,5,May,20
5/18/2025,20250518,2025,Q2,5,May,20
5/19/2025,20250519,2025,Q2,5,May,21
5/20/2025,20250520,2025,Q2,5,May,21
5/21/2025,20250521,2025,Q2,5,May,21
5/22/2025,20250522,2025,Q2,5,May,21
5/23/2025,20250523,2025,Q2,5,May,21
5/24/2025,20250524,2025,Q2,5,May,21
5/25/2025,20250525,2025,Q2,5,May,21
5/26/2025,20250526,2025,Q2,5,May,22
5/27/2025,20250527,2025,Q2,5,May,22
5/28/2025,20250528,2025,Q2,5,May,22
5/29/2025,20250529,2025,Q2,5,May,22
5/30/2025,20250530,2025,Q2,5,May,22
5/31/2025,20250531,2025,Q2,5,May,22
6/1/2025,20250601,2025,Q2,6,June,22
6/2/2025,20250602,2025,Q2,6,June,23
6/3/2025,20250603,2025,Q2,6,June,23
6/4/2025,20250604,2025,Q2,6,June,23
6/5/2025,20250605,2025,Q2,6,June,23
6/6/2025,20250606,2025,Q2,6,June,23
6/7/2025,20250607,2025,Q2,6,June,23
6/8/2025,20250608,2025,Q2,6,June,23
6/9/2025,20250609,2025,Q2,6,June,24
6/10/2025,20250610,2025,Q2,6,June,24
6/11/2025,20250611,2025,Q2,6,June,24
6/12/2025,20250612,2025,Q2,6,June,24
6/13/2025,20250613,2025,Q2,6,June,24
6/14/2025,20250614,2025,Q2,6,June,24
6/15/2025,20250615,2025,Q2,6,June,24
6/16/2025,20250616,2025,Q2,6,June,25
6/17/2025,20250617,2025,Q2,6,June,25
6/18/2025,20250618,2025,Q2,6,June,25
6/19/2025,20250619,2025,Q2,6,June,25
6/20/2025,20250620,2025,Q2,6,June,25
6/21/2025,20250621,2025,Q2,6,June,25
6/22/2025,20250622,2025,Q2,6,June,25
6/23/2025,20250623,2025,Q2,6,June,26
6/24/2025,20250624,2025,Q2,6,June,26
6/25/2025,20250625,2025,Q2,6,June,26
6/26/2025,20250626,2025,Q2,6,June,26
6/27/2025,20250627,2025,Q2,6,June,26
6/28/2025,20250628,2025,Q2,6,June,26
6/29/2025,20250629,2025,Q2,6,June,26
6/30/2025,20250630,2025,Q2,6,June,27
7/1/2025,20250701,2025,Q3,7,July,27
7/2/2025,20250702,2025,Q3,7,July,27
7/3/2025,20250703,2025,Q3,7,July,27
7/4/2025,20250704,2025,Q3,7,July,27
7/5/2025,20250705,2025,Q3,7,July,27
7/6/2025,20250706,2025,Q3,7,July,27
7/7/2025,20250707,2025,Q3,7,July,28
7/8/2025,20250708,2025,Q3,7,July,28
7/9/2025,20250709,2025,Q3,7,July,28
7/10/2025,20250710,2025,Q3,7,July,28
7/11/2025,20250711,2025,Q3,7,July,28
7/12/2025,20250712,2025,Q3,7,July,28
7/13/2025,20250713,2025,Q3,7,July,28
7/14/2025,20250714,2025,Q3,7,July,29
7/15/2025,20250715,2025,Q3,7,July,29
7/16/2025,20250716,2025,Q3,7,July,29
7/17/2025,20250717,2025,Q3,7,July,29
7/18/2025,20250718,2025,Q3,7,July,29
7/19/2025,20250719,2025,Q3,7,July,29
7/20/2025,20250720,2025,Q3,7,July,29
7/21/2025,20250721,2025,Q3,7,July,30
7/22/2025,20250722,2025,Q3,7,July,30
7/23/2025,20250723,2025,Q3,7,July,30
7/24/2025,20250724,2025,Q3,7,July,30
7/25/2025,20250725,2025,Q3,7,July,30
7/26/2025,20250726,2025,Q3,7,July,30
7/27/2025,20250727,2025,Q3,7,July,30
7/28/2025,20250728,2025,Q3,7,July,31
7/29/2025,20250729,2025,Q3,7,July,31
7/30/2025,20250730,2025,Q3,7,July,31
7/31/2025,20250731,2025,Q3,7,July,31
8/1/2025,20250801,2025,Q3,8,August,31
8/2/2025,20250802,2025,Q3,8,August,31
8/3/2025,20250803,2025,Q3,8,August,31
8/4/2025,20250804,2025,Q3,8,August,32
8/5/2025,20250805,2025,Q3,8,August,32
8/6/2025,20250806,2025,Q3,8,August,32
8/7/2025,20250807,2025,Q3,8,August,32
8/8/2025,20250808,2025,Q3,8,August,32
8/9/2025,20250809,2025,Q3,8,August,32
8/10/2025,20250810,2025,Q3,8,August,32
8/11/2025,20250811,2025,Q3,8,August,33
8/12/2025,20250812,2025,Q3,8,August,33
8/13/2025,20250813,2025,Q3,8,August,33
8/14/2025,20250814,2025,Q3,8,August,33
8/15/2025,20250815,2025,Q3,8,August,33
8/16/2025,20250816,2025,Q3,8,August,33
8/17/2025,20250817,2025,Q3,8,August,33
8/18/2025,20250818,2025,Q3,8,August,34
8/19/2025,20250819,2025,Q3,8,August,34
8/20/2025,20250820,2025,Q3,8,August,34
8/21/2025,20250821,2025,Q3,8,August,34
8/22/2025,20250822,2025,Q3,8,August,34
8/23/2025,20250823,2025,Q3,8,August,34
8/24/2025,20250824,2025,Q3,8,August,34
8/25/2025,20250825,2025,Q3,8,August,35
8/26/2025,20250826,2025,Q3,8,August,35
8/27/2025,20250827,2025,Q3,8,August,35
8/28/2025,20250828,2025,Q3,8,August,35
8/29/2025,20250829,2025,Q3,8,August,35
8/30/2025,20250830,2025,Q3,8,August,35
8/31/2025,20250831,2025,Q3,8,August,35
9/1/2025,20250901,2025,Q3,9,September,36
9/2/2025,20250902,2025,Q3,9,September,36
9/3/2025,20250903,2025,Q3,9,September,36
9/4/2025,20250904,2025,Q3,9,September,36
9/5/2025,20250905,2025,Q3,9,September,36
9/6/2025,20250906,2025,Q3,9,September,36
9/7/2025,20250907,2025,Q3,9,September,36
9/8/2025,20250908,2025,Q3,9,September,37
9/9/2025,20250909,2025,Q3,9,September,37
9/10/2025,20250910,2025,Q3,9,September,37
9/11/2025,20250911,2025,Q3,9,September,37
9/12/2025,20250912,2025,Q3,9,September,37
9/13/2025,20250913,2025,Q3,9,September,37
9/14/2025,20250914,2025,Q3,9,September,37
9/15/2025,20250915,2025,Q3,9,September,38
9/16/2025,20250916,2025,Q3,9,September,38
9/17/2025,20250917,2025,Q3,9,September,38
9/18/2025,20250918,2025,Q3,9,September,38
9/19/2025,20250919,2025,Q3,9,September,38
9/20/2025,20250920,2025,Q3,9,September,38
9/21/2025,20250921,2025,Q3,9,September,38
9/22/2025,20250922,2025,Q3,9,September,39
9/23/2025,20250923,2025,Q3,9,September,39
9/24/2025,20250924,2025,Q3,9,September,39
9/25/2025,20250925,2025,Q3,9,September,39
9/26/2025,20250926,2025,Q3,9,September,39
9/27/2025,20250927,2025,Q3,9,September,39
9/28/2025,20250928,2025,Q3,9,September,39
9/29/2025,20250929,2025,Q3,9,September,40
9/30/2025,20250930,2025,Q3,9,September,40
10/1/2025,20251001,2025,Q4,10,October,40
10/2/2025,20251002,2025,Q4,10,October,40
10/3/2025,20251003,2025,Q4,10,October,40
10/4/2025,20251004,2025,Q4,10,October,40
10/5/2025,20251005,2025,Q4,10,October,40
10/6/2025,20251006,2025,Q4,10,October,41
10/7/2025,20251007,2025,Q4,10,October,41
10/8/2025,20251008,2025,Q4,10,October,41
10/9/2025,20251009,2025,Q4,10,October,41
10/10/2025,20251010,2025,Q4,10,October,41
10/11/2025,20251011,2025,Q4,10,October,41
10/12/2025,20251012,2025,Q4,10,October,41
10/13/2025,20251013,2025,Q4,10,October,42
10/14/2025,20251014,2025,Q4,10,October,42
10/15/2025,20251015,2025,Q4,10,October,42
10/16/2025,20251016,2025,Q4,10,October,42
10/17/2025,20251017,2025,Q4,10,October,42
10/18/2025,20251018,2025,Q4,10,October,42
10/19/2025,20251019,2025,Q4,10,October,42
10/20/2025,20251020,2025,Q4,10,October,43
10/21/2025,20251021,2025,Q4,10,October,43
10/22/2025,20251022,2025,Q4,10,October,43
10/23/2025,20251023,2025,Q4,10,October,43
10/24/2025,20251024,2025,Q4,10,October,43
10/25/2025,20251025,2025,Q4,10,October,43
10/26/2025,20251026,2025,Q4,10,October,43
10/27/2025,20251027,2025,Q4,10,October,44
10/28/2025,20251028,2025,Q4,10,October,44
10/29/2025,20251029,2025,Q4,10,October,44
10/30/2025,20251030,2025,Q4,10,October,44
10/31/2025,20251031,2025,Q4,10,October,44
11/1/2025,20251101,2025,Q4,11,November,44
11/2/2025,20251102,2025,Q4,11,November,44
11/3/2025,20251103,2025,Q4,11,November,45
11/4/2025,20251104,2025,Q4,11,November,45
11/5/2025,20251105,2025,Q4,11,November,45
11/6/2025,20251106,2025,Q4,11,November,45
11/7/2025,20251107,2025,Q4,11,November,45
11/8/2025,20251108,2025,Q4,11,November,45
11/9/2025,20251109,2025,Q4,11,November,45
11/10/2025,20251110,2025,Q4,11,November,46
11/11/2025,20251111,2025,Q4,11,November,46
11/12/2025,20251112,2025,Q4,11,November,46
11/13/2025,20251113,2025,Q4,11,November,46
11/14/2025,20251114,2025,Q4,11,November,46
11/15/2025,20251115,2025,Q4,11,November,46
11/16/2025,20251116,2025,Q4,11,November,46
11/17/2025,20251117,2025,Q4,11,November,47
11/18/2025,20251118,2025,Q4,11,November,47
11/19/2025,20251119,2025,Q4,11,November,47
11/20/2025,20251120,2025,Q4,11,November,47
11/21/2025,20251121,2025,Q4,11,November,47
11/22/2025,20251122,2025,Q4,11,November,47
11/23/2025,20251123,2025,Q4,11,November,47
11/24/2025,20251124,2025,Q4,11,November,48
11/25/2025,20251125,2025,Q4,11,November,48
11/26/2025,20251126,2025,Q4,11,November,48
11/27/2025,20251127,2025,Q4,11,November,48
11/28/2025,20251128,2025,Q4,11,November,48
11/29/2025,20251129,2025,Q4,11,November,48
11/30/2025,20251130,2025,Q4,11,November,48
12/1/2025,20251201,2025,Q4,12,December,49
12/2/2025,20251202,2025,Q4,12,December,49
12/3/2025,20251203,2025,Q4,12,December,49
12/4/2025,20251204,2025,Q4,12,December,49
12/5/2025,20251205,2025,Q4,12,December,49
12/6/2025,20251206,2025,Q4,12,December,49
12/7/2025,20251207,2025,Q4,12,December,49
12/8/2025,20251208,2025,Q4,12,December,50
12/9/2025,20251209,2025,Q4,12,December,50
12/10/2025,20251210,2025,Q4,12,December,50
12/11/2025,20251211,2025,Q4,12,December,50
12/12/2025,20251212,2025,Q4,12,December,50
12/13/2025,20251213,2025,Q4,12,December,50
12/14/2025,20251214,2025,Q4,12,December,50
12/15/2025,20251215,2025,Q4,12,December,51
12/16/2025,20251216,2025,Q4,12,December,51
12/17/2025,20251217,2025,Q4,12,December,51
12/18/2025,20251218,2025,Q4,12,December,51
12/19/2025,20251219,2025,Q4,12,December,51
12/20/2025,20251220,2025,Q4,12,December,51
12/21/2025,20251221,2025,Q4,12,December,51
12/22/2025,20251222,2025,Q4,12,December,52
12/23/2025,20251223,2025,Q4,12,December,52
12/24/2025,20251224,2025,Q4,12,December,52
12/25/2025,20251225,2025,Q4,12,December,52
12/26/2025,20251226,2025,Q4,12,December,52
12/27/2025,20251227,2025,Q4,12,December,52
12/28/2025,20251228,2025,Q4,12,December,52
12/29/2025,20251229,2025,Q4,12,December,1
12/30/2025,20251230,2025,Q4,12,December,1
12/31/2025,20251231,2025,Q4,12,December,1
1/1/2026,20260101,2026,Q1,1,January,1
1/2/2026,20260102,2026,Q1,1,January,1
1/3/2026,20260103,2026,Q1,1,January,1
1/4/2026,20260104,2026,Q1,1,January,1
1/5/2026,20260105,2026,Q1,1,January,2
1/6/2026,20260106,2026,Q1,1,January,2
1/7/2026,20260107,2026,Q1,1,January,2
1/8/2026,20260108,2026,Q1,1,January,2
1/9/2026,20260109,2026,Q1,1,January,2
1/10/2026,20260110,2026,Q1,1,January,2
1/11/2026,20260111,2026,Q1,1,January,2
1/12/2026,20260112,2026,Q1,1,January,3
1/13/2026,20260113,2026,Q1,1,January,3
1/14/2026,20260114,2026,Q1,1,January,3
1/15/2026,20260115,2026,Q1,1,January,3
1/16/2026,20260116,2026,Q1,1,January,3
1/17/2026,20260117,2026,Q1,1,January,3
1/18/2026,20260118,2026,Q1,1,January,3
1/19/2026,20260119,2026,Q1,1,January,4
1/20/2026,20260120,2026,Q1,1,January,4
1/21/2026,20260121,2026,Q1,1,January,4
1/22/2026,20260122,2026,Q1,1,January,4
1/23/2026,20260123,2026,Q1,1,January,4
1/24/2026,20260124,2026,Q1,1,January,4
1/25/2026,20260125,2026,Q1,1,January,4
1/26/2026,20260126,2026,Q1,1,January,5
1/27/2026,20260127,2026,Q1,1,January,5
1/28/2026,20260128,2026,Q1,1,January,5
1/29/2026,20260129,2026,Q1,1,January,5
1/30/2026,20260130,2026,Q1,1,January,5
1/31/2026,20260131,2026,Q1,1,January,5
